Filename,Genus,Species,Name of Training Set ,Data Type,Number of Specimens ,Man PC1,Man PC2,Man PC3,Man PC4,Man PC5,AI PC1,AI PC2,AI PC3,AI PC4,AI PC5
st050_bl1_fo5.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,-0.00259362,-0.015676774,0.023641966,-0.008475663,-0.010369753
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.007174537,0.02428532,0.005513745,-0.01892578,0.016975336
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.034541014,0.010846997,-0.002728115,0.002629195,-0.015537317
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.032428035,-0.008369133,-0.004998929,-0.01706993,-0.001659273
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.038160618,0.006352683,-0.002700394,-0.003698848,0.005525295
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.033805813,-0.025414868,-0.006381724,0.013963224,0.001357956
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.023301313,0.018356968,-0.015589386,0.005036715,0.019217107
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.017578105,0.003328724,0.003669496,-0.017086307,0.004746484
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T0_AI_1_Images,Augmented ,1,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,-0.000297465,-0.004844135,0.000799638,0.034963134,0.020521228
st062_bl1_fo2.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.006960174,-0.04584455,-0.039234234,-0.012184168,0.007103668
st062_bl1_fo3.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.015292042,0.003287865,0.02397996,-0.011275525,0.022835928
st062_bl1_fo5.tif,Menardella,exilis,Aug_T0_AI_1_Images,Augmented ,1,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.002613242,-0.017989657,0.024218248,-0.013467035,0.002067622
st049_bl1_fo2.tif,Menardella,limbata,Aug_T1_AI_2_Images,Augmented ,2,0.043289233,0.005486646,-0.016799821,-0.002619178,-0.008017167,0.042640326,0.000128058,-0.027999586,0.00398356,-0.005037422
st049_bl1_fo3.tif,Menardella,limbata,Aug_T1_AI_2_Images,Augmented ,2,0.022859018,0.01944302,-0.006812406,-0.000891497,0.008566254,0.024666419,0.005639803,-0.01609074,0.006127507,0.00660143
st049_bl1_fo4.tif,Menardella,limbata,Aug_T1_AI_2_Images,Augmented ,2,-0.015528318,0.018551074,-0.011186008,0.010516438,-0.030435022,-0.021626874,0.018093729,-0.010563963,0.009816842,-0.02586462
st049_bl2_fo1.tif,Menardella,limbata,Aug_T1_AI_2_Images,Augmented ,2,-0.027504167,0.03924355,-0.00386617,-0.001357642,-0.002531884,-0.019419648,0.040236968,-0.004219586,0.001006291,-0.003845827
st050_bl1_fo1.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.032320828,-0.005309148,0.000534149,-0.013469877,-0.017033178,0.034682887,-0.003974894,-0.003339933,-0.012153647,-0.01675926
st050_bl1_fo2.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.029935603,0.006590821,0.008827805,0.001086929,-0.02837814,0.030733643,0.00549763,0.003888867,0.004629106,-0.029540519
st050_bl1_fo3.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.008683537,-0.016887691,0.035431531,0.017092755,-0.009469478,0.008650578,-0.018818588,0.033826795,0.017946861,-0.009092762
st050_bl1_fo4.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.011040386,-0.003534192,0.008039564,0.032192459,0.007755641,0.007675233,0.000496804,0.006376145,0.02906132,0.006413552
st050_bl1_fo5.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,0.001710615,-0.000518738,0.015640125,-0.001048717,-0.00492527
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.007251734,0.022595747,0.005977398,-0.018946525,0.018882759
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.029904374,0.014304265,-0.004546399,0.003894248,-0.014605614
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.031780536,-0.010262622,-0.005332205,-0.017243955,-0.00143767
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.032994731,0.011389117,-0.005779884,-0.002789095,0.007178933
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.032024773,-0.025269518,-0.009908735,0.014038638,0.001349606
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.023195747,0.019698792,-0.015610308,0.006154582,0.019114991
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.016506752,0.002691553,0.004448036,-0.020255328,0.005899856
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T1_AI_2_Images,Augmented ,2,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,-0.000730754,-0.003372573,-0.000340512,0.034859888,0.021911998
st062_bl1_fo2.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.002581833,-0.045280227,-0.035483556,-0.0116966,0.007043764
st062_bl1_fo3.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.011495874,8.78E-05,0.025133741,-0.011885851,0.023154859
st062_bl1_fo5.tif,Menardella,exilis,Aug_T1_AI_2_Images,Augmented ,2,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.004628327,-0.017329665,0.024529648,-0.015712676,0.001650129
st049_bl1_fo2.tif,Menardella,limbata,Aug_T2_AI_4_Images,Augmented ,4,0.043289233,0.005486646,-0.016799821,-0.002619178,-0.008017167,0.042238093,0.002398435,-0.029751462,0.000166918,-0.007643952
st049_bl1_fo3.tif,Menardella,limbata,Aug_T2_AI_4_Images,Augmented ,4,0.022859018,0.01944302,-0.006812406,-0.000891497,0.008566254,0.025781044,0.018737316,-0.008434571,-0.00086142,0.007632348
st049_bl1_fo4.tif,Menardella,limbata,Aug_T2_AI_4_Images,Augmented ,4,-0.015528318,0.018551074,-0.011186008,0.010516438,-0.030435022,-0.018967698,0.021647914,-0.010532544,0.009348426,-0.027792305
st049_bl2_fo1.tif,Menardella,limbata,Aug_T2_AI_4_Images,Augmented ,4,-0.027504167,0.03924355,-0.00386617,-0.001357642,-0.002531884,-0.038492368,0.023143803,-0.002432275,-4.55E-05,-0.001745041
st050_bl1_fo1.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.032320828,-0.005309148,0.000534149,-0.013469877,-0.017033178,0.033222516,-0.004774878,-0.001506906,-0.0121967,-0.016674262
st050_bl1_fo2.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.029935603,0.006590821,0.008827805,0.001086929,-0.02837814,0.028141459,0.00513074,0.005045532,0.005218842,-0.029583904
st050_bl1_fo3.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.008683537,-0.016887691,0.035431531,0.017092755,-0.009469478,0.00861427,-0.016965969,0.03363848,0.018580227,-0.008926072
st050_bl1_fo4.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.011040386,-0.003534192,0.008039564,0.032192459,0.007755641,0.010112145,0.001200052,0.005743132,0.0287637,0.006155458
st050_bl1_fo5.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,-0.002000976,-0.006601732,0.021547544,-0.001928284,-0.004671475
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.012387337,0.022515493,0.008408047,-0.019410855,0.018156273
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.046325252,-0.002418428,-0.003706645,0.002333619,-0.009021083
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.03245316,-0.008870206,-0.004882438,-0.018013907,-0.001747219
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.040286089,0.006662944,-0.001954705,-0.002698915,0.006531368
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.032250245,-0.024140115,-0.007375893,0.01502896,-0.00040999
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.02493495,0.020599008,-0.016493844,0.006300311,0.017849298
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.016703726,0.00367734,0.005157049,-0.02158567,0.00621442
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T2_AI_4_Images,Augmented ,4,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,-0.001004196,-0.004017629,0.000726622,0.035054786,0.022008861
st062_bl1_fo2.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.001934354,-0.044722785,-0.034780033,-0.011031283,0.006778985
st062_bl1_fo3.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.01200795,0.00076704,0.02563953,-0.011939532,0.023829594
st062_bl1_fo5.tif,Menardella,exilis,Aug_T2_AI_4_Images,Augmented ,4,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.009975522,-0.015689454,0.022604249,-0.015842488,0.001508297
st049_bl1_fo2.tif,Menardella,limbata,Aug_T3_AI_8_Images,Augmented ,8,0.043289233,0.005486646,-0.016799821,-0.002619178,-0.008017167,0.040513953,0.002174312,-0.031931987,-0.001873094,-0.010632086
st049_bl1_fo3.tif,Menardella,limbata,Aug_T3_AI_8_Images,Augmented ,8,0.022859018,0.01944302,-0.006812406,-0.000891497,0.008566254,0.023270622,0.019733198,-0.007663013,-0.001329607,0.008603386
st049_bl1_fo4.tif,Menardella,limbata,Aug_T3_AI_8_Images,Augmented ,8,-0.015528318,0.018551074,-0.011186008,0.010516438,-0.030435022,-0.017505131,0.020684925,-0.010363609,0.009335588,-0.028740742
st049_bl2_fo1.tif,Menardella,limbata,Aug_T3_AI_8_Images,Augmented ,8,-0.027504167,0.03924355,-0.00386617,-0.001357642,-0.002531884,-0.036397852,0.027851282,-0.001646936,-0.001228459,-0.002628266
st050_bl1_fo1.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.032320828,-0.005309148,0.000534149,-0.013469877,-0.017033178,0.034590912,-0.004595444,-0.00234082,-0.012376954,-0.017097256
st050_bl1_fo2.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.029935603,0.006590821,0.008827805,0.001086929,-0.02837814,0.029694679,0.004306199,0.006457302,0.003166021,-0.030186407
st050_bl1_fo3.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.008683537,-0.016887691,0.035431531,0.017092755,-0.009469478,0.008239692,-0.01663776,0.034457427,0.017323947,-0.009329423
st050_bl1_fo4.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.011040386,-0.003534192,0.008039564,0.032192459,0.007755641,0.011717004,-0.0027386,0.005312542,0.028254339,0.009270904
st050_bl1_fo5.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,-0.004440261,-0.017532797,0.025488368,-0.009584357,-0.009090664
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.011541568,0.023800584,0.007481946,-0.018857876,0.01599757
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.04125436,0.0066146,-0.000372151,0.000857506,-0.014192911
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.032836648,-0.008794704,-0.00469996,-0.01684197,-0.001653243
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.039593311,0.005601344,-0.002796027,-0.00399997,0.006148635
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.033596861,-0.023695102,-0.006320455,0.013859326,0.002270903
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.025914894,0.020384972,-0.018056603,0.005499561,0.017866458
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.016835298,0.00426908,0.004726131,-0.020622315,0.004858662
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T3_AI_8_Images,Augmented ,8,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,-3.55E-05,-0.002874164,-0.000737429,0.034759302,0.020809736
st062_bl1_fo2.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.005116343,-0.045156955,-0.038696277,-0.011893883,0.008240233
st062_bl1_fo3.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.014698981,0.002310321,0.023986592,-0.01143124,0.024183209
st062_bl1_fo5.tif,Menardella,exilis,Aug_T3_AI_8_Images,Augmented ,8,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.010560937,-0.013752873,0.022329428,-0.014731737,0.001387571
st049_bl1_fo2.tif,Menardella,limbata,Aug_T4_AI_16_Images,Augmented ,16,0.043289233,0.005486646,-0.016799821,-0.002619178,-0.008017167,0.042461534,0.001504652,-0.031911859,-0.000900107,-0.009208148
st049_bl1_fo3.tif,Menardella,limbata,Aug_T4_AI_16_Images,Augmented ,16,0.022859018,0.01944302,-0.006812406,-0.000891497,0.008566254,0.024885597,0.018729995,-0.007548395,-0.000555872,0.007549102
st049_bl1_fo4.tif,Menardella,limbata,Aug_T4_AI_16_Images,Augmented ,16,-0.015528318,0.018551074,-0.011186008,0.010516438,-0.030435022,-0.017131402,0.020789581,-0.011141633,0.009782066,-0.027710889
st049_bl2_fo1.tif,Menardella,limbata,Aug_T4_AI_16_Images,Augmented ,16,-0.027504167,0.03924355,-0.00386617,-0.001357642,-0.002531884,-0.032613008,0.032509825,-0.002564772,-7.91E-05,-0.003045871
st050_bl1_fo1.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.032320828,-0.005309148,0.000534149,-0.013469877,-0.017033178,0.031911827,-0.005651332,-0.00206411,-0.011721143,-0.016985253
st050_bl1_fo2.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.029935603,0.006590821,0.008827805,0.001086929,-0.02837814,0.027433082,0.004881898,0.007961035,0.004473593,-0.030080968
st050_bl1_fo3.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.008683537,-0.016887691,0.035431531,0.017092755,-0.009469478,0.009003205,-0.017183453,0.034272779,0.018541731,-0.009183821
st050_bl1_fo4.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.011040386,-0.003534192,0.008039564,0.032192459,0.007755641,0.01079369,0.001206069,0.005155795,0.028262806,0.006170762
st050_bl1_fo5.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,-0.004752569,-0.008200721,0.025248338,-0.003459324,-0.004256546
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.011957903,0.021621986,0.00800166,-0.019346546,0.0182922
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.043805216,0.002869698,-0.003272336,0.002459565,-0.011036502
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.032017249,-0.00918454,-0.005073953,-0.01773015,-0.001653871
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.037141166,0.009044125,-0.003438132,-0.002537307,0.007336859
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.02995877,-0.022138931,-0.009087123,0.015316263,-0.00165056
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.0229873,0.019804028,-0.014669063,0.006167572,0.019083437
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.017075925,0.003314059,0.004028382,-0.02070019,0.006565781
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T4_AI_16_Images,Augmented ,16,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,0.000831753,-0.00269468,-0.0008067,0.034337096,0.022192051
st062_bl1_fo2.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.004662186,-0.046224743,-0.035382694,-0.011770466,0.007822607
st062_bl1_fo3.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.010190272,-0.001435697,0.02515162,-0.011489586,0.022999463
st062_bl1_fo5.tif,Menardella,exilis,Aug_T4_AI_16_Images,Augmented ,16,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.008045908,-0.015515805,0.022592274,-0.016216281,0.001554321
st049_bl1_fo2.tif,Menardella,limbata,Aug_T5_AI_20_Images,Augmented ,20,0.043289233,0.005486646,-0.016799821,-0.002619178,-0.008017167,0.045464156,0.003007516,-0.025747823,0.000999623,-0.00797489
st049_bl1_fo3.tif,Menardella,limbata,Aug_T5_AI_20_Images,Augmented ,20,0.022859018,0.01944302,-0.006812406,-0.000891497,0.008566254,0.022925105,0.020540893,-0.006611698,-0.000723115,0.00861761
st049_bl1_fo4.tif,Menardella,limbata,Aug_T5_AI_20_Images,Augmented ,20,-0.015528318,0.018551074,-0.011186008,0.010516438,-0.030435022,-0.016818067,0.01723923,-0.009681048,0.010532117,-0.031221695
st049_bl2_fo1.tif,Menardella,limbata,Aug_T5_AI_20_Images,Augmented ,20,-0.027504167,0.03924355,-0.00386617,-0.001357642,-0.002531884,-0.033624056,0.032002358,-0.003132061,-0.001808034,-0.001953994
st050_bl1_fo1.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.032320828,-0.005309148,0.000534149,-0.013469877,-0.017033178,0.032758829,-0.005351684,-0.001577529,-0.012485537,-0.017244449
st050_bl1_fo2.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.029935603,0.006590821,0.008827805,0.001086929,-0.02837814,0.029721043,0.005550945,0.007390083,0.000679565,-0.027861598
st050_bl1_fo3.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.008683537,-0.016887691,0.035431531,0.017092755,-0.009469478,0.007159052,-0.018664364,0.035371897,0.016254891,-0.009092597
st050_bl1_fo4.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.011040386,-0.003534192,0.008039564,0.032192459,0.007755641,0.009144417,-0.005806986,0.007755212,0.032112617,0.007755856
st050_bl1_fo5.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,-0.004021441,-0.017921174,0.023258098,-0.008868807,-0.010246169,-0.004287564,-0.019162226,0.024704622,-0.009978138,-0.009712486
st051_bl1_fo1.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,-0.014418384,0.022453273,0.008670465,-0.019376923,0.017200496,-0.011090355,0.023853503,0.006947092,-0.019368955,0.01670801
st051_bl1_fo2.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,-0.030802578,0.018774223,-0.003497841,0.001135959,-0.014917867,-0.039945002,0.008196716,-0.000927693,0.000821364,-0.014624417
st051_bl1_fo3.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,-0.032194585,-0.010788008,-0.006069891,-0.015944423,-0.001362794,-0.032494145,-0.008625639,-0.005151498,-0.01677274,-0.001701495
st051_bl1_fo4.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,-0.03442146,0.012615284,-0.003590305,-0.003155061,0.006888539,-0.037732816,0.008019289,-0.003073859,-0.003878621,0.006429031
st051_bl1_fo5.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,-0.027604369,-0.018795899,-0.006316749,0.014954438,-0.002716053,-0.032163961,-0.023260691,-0.007213135,0.014364931,0.001434081
st061_bl1_fo2.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,0.024705656,0.019750549,-0.015479582,0.005299794,0.01955062,0.023423359,0.019269171,-0.015194355,0.005108042,0.019333037
st061_bl1_fo3.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,0.01631417,0.003404825,0.004092017,-0.019893118,0.006014749,0.017353028,0.004626111,0.0039981,-0.020252778,0.005289436
st061_bl1_fo5.tif,Menardella,pertenuis,Aug_T5_AI_20_Images,Augmented ,20,0.004500628,-0.001620028,-0.004584568,0.035653294,0.020053791,0.001970625,-0.002722129,-0.001813493,0.036414688,0.020100567
st062_bl1_fo2.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,-0.005197461,-0.044728877,-0.039032409,-0.011985118,0.008188173,-0.005952255,-0.043977236,-0.039570493,-0.011480185,0.00773842
st062_bl1_fo3.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.017803121,0.001226742,0.020683497,-0.010850338,0.022845408,0.01142684,0.00016063,0.0248056,-0.010625848,0.023772475
st062_bl1_fo5.tif,Menardella,exilis,Aug_T5_AI_20_Images,Augmented ,20,0.013939436,-0.01372802,0.021617158,-0.015787263,0.001277945,0.007869335,-0.015237241,0.022978915,-0.015304354,0.001347058
